province,year,effort_status,effort_status_v2,in_scope,mainland,n_visits,n_observers,n_birding_days,effort_record,cnt_visits_gap,cnt_visits_zero,cnt_observers_gap,cnt_observers_zero,cnt_days_gap,cnt_days_zero,cnt_record_gap,cnt_record_zero,cnt_visits_imp,cnt_observers_imp,cnt_days_imp,cnt_record_imp,eff_visits_gap_z,eff_observers_gap_z,eff_days_gap_z,eff_record_gap_z,eff_visits_zero_z,eff_observers_zero_z,eff_days_zero_z,eff_record_zero_z,eff_visits_imp_z,eff_observers_imp_z,eff_days_imp_z,eff_record_imp_z
Fujian,2017,observed,observed,TRUE,TRUE,225,62,128,426,225,225,62,62,128,128,426,426,225,62,128,426,0.608890354674634,0.706545717170299,0.746404872582208,0.634215880939284,0.644683318167957,0.738747064579021,0.769642181310115,0.665858922586032,0.644307316296972,0.741387806474573,0.779144155437741,0.666414845801806
Fujian,2018,observed,observed,TRUE,TRUE,384,94,196,807,384,384,94,94,196,196,807,807,384,94,196,807,0.869071089127183,0.970650148832637,1.01983430342272,0.952157068851601,0.892809541265959,0.991806962176967,1.02467581589211,0.96210790591385,0.901024962490367,1.00239938938193,1.04664761348346,0.982354632685231
Fujian,2019,observed,observed,TRUE,TRUE,420,114,187,514,420,420,114,114,187,187,514,514,420,114,187,514,0.912729924696473,1.09349737270032,0.989635189030928,0.727628845316631,0.934445606278452,1.10951686085786,0.996508438734423,0.752898591488756,0.944102685083762,1.12380798580592,1.01710299751111,0.759239786953083
Fujian,2020,observed,observed,TRUE,TRUE,327,75,188,1251,327,327,75,75,188,188,1251,1251,327,75,188,1251,0.790813091220079,0.82717035593393,0.993061233279428,1.17047397697551,0.818177338044769,0.854327324028588,0.999703985440013,1.16552968495312,0.823808603405243,0.86059984583019,1.02045478989525,1.19929726247983
Fujian,2021,observed,observed,TRUE,TRUE,646,111,276,2498,646,646,111,111,276,276,2498,2498,646,111,276,2498,1.12260680570427,1.07650096734852,1.23993450818684,1.51502101543271,1.13459861879734,1.09323122501757,1.22996811021714,1.48656927885344,1.15118603810796,1.10701062032179,1.26197763743146,1.54167541932154
Fujian,2022,observed,observed,TRUE,TRUE,1019,138,314,5468,1019,1019,138,138,314,314,5468,5468,1019,138,314,5468,1.34493727004764,1.2153714700404,1.32295641894681,1.90545962028566,1.34662822396091,1.22629432800826,1.30740446952188,1.85036939075186,1.37055721331587,1.24425485169876,1.34320023352723,1.92965626074156
Fujian,2023,observed,observed,TRUE,TRUE,2937,477,361,11034,2937,2937,477,477,361,361,11034,11034,2937,477,361,11034,1.86164043157839,2.00955607062657,1.41276992919655,2.25540450496413,1.8393918569147,1.98726707062075,1.39117550281243,2.17643855149034,1.88038289156206,2.02913899171451,1.43106723634831,2.27739828502043
Fujian,2024,observed,observed,TRUE,TRUE,7816,1177,365,10706,7816,7816,1177,1177,365,365,10706,10706,7816,1177,365,10706,2.33958587655155,2.58951193688121,1.41986678991347,2.2403621952857,2.29519346865821,2.54296987046383,1.39779490064826,2.16242253494842,2.35196673077495,2.60230316663857,1.43801028844482,2.26245066484815
Gansu,2002,observed,observed,TRUE,TRUE,4,2,4,,4,4,2,2,4,4,,,4,2,4,,-1.25249227057504,-1.25106160003567,-1.35271241248606,,-1.13045903245707,-1.13699543663922,-1.18825060652627,,-1.19229971467644,-1.19329455140507,-1.27447944635674,
Gansu,2003,structural_zero,coverage_gap,TRUE,TRUE,0,0,0,0,,0,,0,,0,,0,3.47213595499958,2.46410161513776,3.47213595499958,1,,,,,-1.88010705610098,-1.81385487990754,-2.1577102454236,-2.14752752023567,-1.24606730520508,-1.10188884794327,-1.34497176419661,-1.99060085165189
Gansu,2004,observed,observed,TRUE,TRUE,3,3,3,1,3,3,3,3,3,3,1,1,3,3,3,1,-1.36147808749039,-1.06608397494656,-1.49682026429775,-2.03963135901536,-1.23439539492202,-0.959753356419943,-1.32266316448085,-1.82555947970323,-1.29983489573373,-1.01048314448146,-1.41546408203647,-1.99060085165189
Gansu,2005,observed,observed,TRUE,TRUE,1,1,1,4,1,1,1,1,1,1,4,4,1,1,1,4,-1.70001895623155,-1.51177291970582,-1.94446013823328,-1.58284773983085,-1.5572512255115,-1.38680411816374,-1.74018670495223,-1.39994088126756,-1.63386967792605,-1.45095275804953,-1.85340236054882,-1.53669262967974
Gansu,2006,observed,observed,TRUE,TRUE,4,2,4,3,4,4,2,2,4,4,3,3,4,2,4,3,-1.25249227057504,-1.25106160003567,-1.35271241248606,-1.69408789038711,-1.13045903245707,-1.13699543663922,-1.18825060652627,-1.50359143917079,-1.19229971467644,-1.19329455140507,-1.27447944635674,-1.64723253704562
Gansu,2007,observed,observed,TRUE,TRUE,16,7,16,17,16,16,7,7,16,16,17,17,16,7,16,17,-0.654786603748626,-0.620395030187304,-0.562388661195343,-0.944284478725587,-0.560445845485463,-0.532702594676143,-0.451098288399574,-0.804944938354051,-0.602549700222103,-0.570013530913398,-0.501284198880807,-0.902149046478371
Gansu,2008,observed,observed,TRUE,TRUE,1,1,1,21,1,1,1,1,1,1,21,21,1,1,1,21,-1.70001895623155,-1.51177291970582,-1.94446013823328,-0.844247358029202,-1.5572512255115,-1.38680411816374,-1.74018670495223,-0.711733060094606,-1.63386967792605,-1.45095275804953,-1.85340236054882,-0.802741647264767
Gansu,2009,observed,observed,TRUE,TRUE,18,8,18,76,18,18,8,8,18,18,76,76,18,8,18,76,-0.60046275422206,-0.544661335606264,-0.490558275563652,-0.219727669219085,-0.508638890464244,-0.460135993370887,-0.384100510344872,-0.129822537293056,-0.54894891839647,-0.495166731192549,-0.431010576578449,-0.182153233782504
Gansu,2010,observed,observed,TRUE,TRUE,4,3,4,65,4,4,3,3,4,4,65,65,4,3,4,65,-1.25249227057504,-1.06608397494656,-1.35271241248606,-0.296573917884316,-1.13045903245707,-0.959753356419943,-1.18825060652627,-0.201425789420017,-1.19229971467644,-1.01048314448146,-1.27447944635674,-0.258515744678008
Gansu,2011,observed,observed,TRUE,TRUE,28,5,28,92,28,28,5,5,28,28,92,92,28,5,28,92,-0.393934718554197,-0.805372655276413,-0.217474011928701,-0.125611210142381,-0.311679566931156,-0.709944674895415,-0.129388820795285,-0.0421273710927679,-0.345169836516491,-0.752824937837007,-0.1638448050093,-0.0886292263452652
Gansu,2012,observed,observed,TRUE,TRUE,26,12,22,117,26,26,12,12,22,22,117,117,26,12,22,117,-0.428836079223825,-0.308216791341528,-0.367173308419888,-0.00692247503702897,-0.344963902230452,-0.233579279488376,-0.26901664198906,0.0684635760515895,-0.379606648984201,-0.261491118936065,-0.310299703281614,0.0293123776377633
Gansu,2013,observed,observed,TRUE,TRUE,30,13,25,97,30,30,13,13,25,25,97,97,30,13,25,97,-0.361361902140109,-0.260565866929257,-0.287995769298572,-0.0995050441386342,-0.280615891407685,-0.187921060213836,-0.195166012533061,-0.0178023530352454,-0.313030574640283,-0.214398220382408,-0.232838160647396,-0.0626873954748284
Gansu,2014,observed,observed,TRUE,TRUE,36,14,26,21,36,36,14,14,26,26,21,21,36,14,26,21,-0.274946956906148,-0.216203917618448,-0.263622770122726,-0.844247358029202,-0.19820466282368,-0.145414275003236,-0.172432780977218,-0.711733060094606,-0.227765839789443,-0.1705557807172,-0.208993391843824,-0.802741647264767
Gansu,2015,observed,observed,TRUE,TRUE,41,9,27,217,41,41,9,9,27,27,217,217,41,9,27,217,-0.213040000137119,-0.476915237288597,-0.240136260895593,0.29907052888338,-0.139165935767616,-0.395222956527764,-0.15052639806362,0.353579565307583,-0.166682884288602,-0.428213987361657,-0.186015900297402,0.333379192891326
Gansu,2016,observed,observed,TRUE,TRUE,49,19,42,175,49,49,19,19,42,42,175,175,49,19,42,175,-0.127883847436227,-0.0312262925293385,0.036912458566848,0.192383047855535,-0.0579551782236803,0.0318278052160364,0.107883026494655,0.254171061502718,-0.082660187042179,0.0122556262064091,0.0850284063652929,0.227363296554037
Gansu,2017,observed,observed,TRUE,TRUE,73,20,62,163,73,73,20,20,62,62,163,163,73,20,62,163,0.0635939118350065,0.000145452740892209,0.283568819264068,0.157179212644829,0.1246511677658,0.0618876213106921,0.337944830624552,0.221369081806751,0.106268942402881,0.0432599862620492,0.3263390408228,0.192381065195523
Gansu,2018,observed,observed,TRUE,TRUE,98,24,72,138,98,98,24,24,72,72,138,138,98,24,72,138,0.205748324383971,0.112253500369368,0.378712273051289,0.0747287635853591,0.260219381748694,0.169307443364415,0.426687219296649,0.144543987615034,0.246531234545155,0.154055169758149,0.419420472548196,0.110449631664251
Gansu,2019,observed,observed,TRUE,TRUE,225,40,162,164,225,225,40,40,162,162,164,164,225,40,162,164,0.608890354674634,0.430339834966004,0.89748373237767,0.160209701300193,0.644683318167957,0.474091784746634,0.910556751492629,0.22419280901565,0.644307316296972,0.46841648952735,0.92694871805801,0.19539247729414
Gansu,2020,observed,observed,TRUE,TRUE,163,34,106,235,163,163,34,34,106,106,235,235,163,34,106,235,0.452272222478925,0.328602870728708,0.625649419764337,0.338620993591217,0.495321507455289,0.376609339678343,0.657010918709494,0.390431616584031,0.489773821212919,0.367870936737399,0.661005807611172,0.372680692244031
Gansu,2021,observed,observed,TRUE,TRUE,192,43,141,780,192,192,43,43,141,141,780,780,192,43,141,780,0.531797176303924,0.475746452630708,0.808411887077185,0.935214124202763,0.571161966881152,0.517599551519703,0.827477485387007,0.946320929209901,0.568240272630042,0.513291363744857,0.839807306253326,0.965518341808039
Gansu,2022,observed,observed,TRUE,TRUE,364,45,208,1059,364,364,45,45,208,208,1059,1059,364,45,208,1059,0.843016312943531,0.504328635042356,1.05802125809173,1.08748469932209,0.867961916703301,0.54498646096568,1.06029362708719,1.08820252487873,0.875316983657743,0.541538828686109,1.08400695111875,1.11683039221493
Gansu,2023,observed,observed,TRUE,TRUE,932,158,302,2369,932,932,158,158,302,302,2369,2369,932,158,302,2369,1.30139408730996,1.30180922302357,1.29787335062166,1.48859943413935,1.30510245343414,1.30911735668989,1.28400894087755,1.46195036537618,1.32759360417815,1.329680357765,1.31866078473874,1.5154201586623
Gansu,2024,observed,observed,TRUE,TRUE,1692,372,348,2153,1692,1692,372,372,348,348,2153,2153,1692,372,348,2153,1.59241498554235,1.85007297254924,1.38915125833461,1.44095976757843,1.5826399754683,1.83445336653398,1.36914584983981,1.41756101501418,1.61474092177069,1.87152355294992,1.40796044747561,1.4680803779963
Guangdong,2002,observed,observed,TRUE,TRUE,16,5,16,41,16,16,5,5,16,16,41,41,16,5,16,41,-0.654786603748626,-0.805372655276413,-0.562388661195343,-0.521894761432111,-0.560445845485463,-0.709944674895415,-0.451098288399574,-0.411373645694648,-0.602549700222103,-0.752824937837007,-0.501284198880807,-0.4824182209766
Guangdong,2003,observed,observed,TRUE,TRUE,8,5,8,366,8,8,5,5,8,8,366,366,8,5,8,366,-0.965410661140117,-0.805372655276413,-0.973115184138086,0.558729834614788,-0.856678286853961,-0.709944674895415,-0.834191935792679,0.595523070141411,-0.909039252695593,-0.752824937837007,-0.903109140916272,0.591403974939077
Guangdong,2004,observed,observed,TRUE,TRUE,2,2,2,136,2,2,2,2,2,2,136,136,2,2,2,136,-1.50198524305641,-1.25106160003567,-1.68260759815345,0.0675037987371465,-1.36839267147747,-1.13699543663922,-1.49595109060814,0.137811961151534,-1.43847185640698,-1.19329455140507,-1.59722488998872,0.103270147089217
Guangdong,2005,observed,observed,TRUE,TRUE,7,4,7,170,7,7,4,4,7,7,170,170,7,4,7,170,-1.02293721874924,-0.922604182047855,-1.04918039036222,0.178015660122823,-0.911539564332537,-0.822273718271565,-0.905139624009477,0.240783918940785,-0.965800113541406,-0.868683600929724,-0.977525803524127,0.21308634977608
Guangdong,2006,observed,observed,TRUE,TRUE,13,8,13,174,13,13,8,8,13,13,174,174,13,8,13,174,-0.749614582053412,-0.544661335606264,-0.687776134831122,0.189542505420265,-0.650880320391125,-0.460135993370887,-0.568049938534995,0.251524321034539,-0.696115487999994,-0.495166731192549,-0.623954178809749,0.224540634987206
Guangdong,2007,observed,observed,TRUE,TRUE,19,7,16,450,19,19,7,7,16,16,450,450,19,7,16,450,-0.575410533092733,-0.620395030187304,-0.562388661195343,0.661476276374496,-0.484747371278109,-0.532702594676143,-0.451098288399574,0.69125942035049,-0.524230150291793,-0.570013530913398,-0.501284198880807,0.693503640370109
Guangdong,2008,observed,observed,TRUE,TRUE,19,11,15,483,19,19,11,11,15,15,483,483,19,11,15,483,-0.575410533092733,-0.359683710517155,-0.601540516426688,0.696680111585202,-0.484747371278109,-0.282893913151614,-0.487616083538102,0.724061400046458,-0.524230150291793,-0.31235532426894,-0.539587525011779,0.728485871728624
Guangdong,2009,observed,observed,TRUE,TRUE,50,16,43,604,50,50,16,16,43,43,604,604,50,16,43,604,-0.118212021832333,-0.135724864005535,0.0517592693576374,0.807920262141465,-0.0487314608619545,-0.0683007599521075,0.121730972951211,0.827711957949684,-0.0731170965107113,-0.0910191934582289,0.0995534456607273,0.839025779094504
Guangdong,2010,observed,observed,TRUE,TRUE,41,19,40,442,41,41,19,19,40,40,442,442,41,19,40,442,-0.213040000137119,-0.0312262925293385,0.0061538917814764,0.652554090143603,-0.139165935767616,0.0318278052160364,0.0791938358040524,0.682945968993907,-0.166682884288602,0.0122556262064091,0.0549364628816507,0.68463761821415
Guangdong,2011,observed,observed,TRUE,TRUE,16,11,16,601,16,16,11,11,16,16,601,601,16,11,16,601,-0.654786603748626,-0.359683710517155,-0.562388661195343,0.805442143457963,-0.560445845485463,-0.282893913151614,-0.451098288399574,0.825402914112446,-0.602549700222103,-0.31235532426894,-0.501284198880807,0.836563259866095
Guangdong,2012,observed,observed,TRUE,TRUE,32,18,31,387,32,32,18,18,31,31,387,387,32,18,31,387,-0.330826257532322,-0.064207533584587,-0.153900642491159,0.58646888574633,-0.251495002874815,0.000225800540987319,-0.0700925430667273,0.621369566313098,-0.282901369166238,-0.0203393813059435,-0.101649246499432,0.618968412124437
Guangdong,2013,observed,observed,TRUE,TRUE,96,28,86,494,96,96,28,28,86,86,494,494,96,28,86,494,0.195780402237228,0.207686558913861,0.492018402086658,0.70788314144508,0.250713286381524,0.260749604598592,0.532370334020176,0.734500079690239,0.23669598860992,0.248370640027256,0.530270944063149,0.7396183798809
Guangdong,2014,observed,observed,TRUE,TRUE,170,35,129,20,170,170,35,35,129,129,20,20,170,35,129,20,0.472686409610526,0.346716553912253,0.751391830384171,-0.867438230060357,0.514789878782773,0.393965530116714,0.774293626364264,-0.733341686227089,0.509916289026315,0.385772495943584,0.78402303205703,-0.825786535582868
Guangdong,2015,observed,observed,TRUE,TRUE,185,49,145,534,185,185,49,49,145,145,534,534,185,49,145,534,0.513753548517338,0.557942445128627,0.826352146986819,0.746622146293007,0.553954323805304,0.596358205108215,0.844210759768023,0.770596034658158,0.550436811263432,0.594524783326216,0.857358751060544,0.778113527414617
Guangdong,2016,observed,observed,TRUE,TRUE,320,77,205,489,320,320,77,77,205,205,489,489,320,77,205,489,0.780276847109646,0.843872417847138,1.04868411482487,0.702822043674119,0.808129251808633,0.870330925523753,1.05158466852102,0.729784285932863,0.813412600052263,0.877106314844525,1.0748721695977,0.734589141103587
Guangdong,2017,observed,observed,TRUE,TRUE,410,107,222,509,410,410,107,107,222,222,509,509,410,107,222,509,0.900988704661631,1.05311681834166,1.0998938356152,0.722765256996987,0.923248372217529,1.07082497338504,1.09934909965392,0.748366831686006,0.93251774441886,1.08390031615611,1.12497203395707,0.754406814329163
Guangdong,2018,observed,observed,TRUE,TRUE,854,161,299,940,854,854,161,161,299,299,940,940,854,161,299,940,1.25875396400819,1.31382813801181,1.2914473490831,1.02812114802702,1.26443790242668,1.32063365490957,1.27801526812926,1.03288917641523,1.28552103446825,1.34155852280057,1.31237405244483,1.05784052724035
Guangdong,2019,observed,observed,TRUE,TRUE,1292,218,327,1043,1292,1292,218,218,327,327,1043,1043,1292,218,327,1043,1.4607700855341,1.50767477585651,1.34907351358806,1.07990259348914,1.45709435466017,1.50637385629098,1.33176445721818,1.08113772412345,1.48484825721737,1.53313508009894,1.36875129841869,1.10929601481413
Guangdong,2020,observed,observed,TRUE,TRUE,1183,166,317,3330,1183,1183,166,166,317,317,3330,3330,1183,166,317,3330,1.41775738679962,1.33337351006209,1.32907786597549,1.65828487608856,1.41607449012372,1.33936166268447,1.31311407759087,1.62005866204911,1.44240807117218,1.36087500478932,1.3491890118507,1.68403745143481
Guangdong,2021,observed,observed,TRUE,TRUE,1966,229,332,8479,1966,1966,229,229,332,332,8479,8479,1966,229,332,8479,1.66568030236394,1.53918631745958,1.35884386372508,2.12411510520682,1.65251081500325,1.53656762260166,1.34087747734524,2.05410664647605,1.68703105394218,1.56427759937398,1.37830989801762,2.14693533603373
Guangdong,2022,observed,observed,TRUE,TRUE,3150,290,352,16096,3150,3150,290,290,352,352,16096,16096,3150,290,352,16096,1.89582471715332,1.69044659010179,1.39651097133259,2.44362383209273,1.87199234013978,1.68150237005949,1.37601041577035,2.35181622014229,1.91411217343245,1.71376650777601,1.41516065511651,2.46443279442395
Guangdong,2023,observed,observed,TRUE,TRUE,7082,835,364,27868,7082,7082,835,835,364,364,27868,27868,7082,835,364,27868,2.29142691606806,2.3690007835112,1.41809987273403,2.71724913065555,2.24926577536364,2.33168023196824,1.39614685819397,2.60677285864602,2.30444878136007,2.38437435405651,1.43628166525262,2.73633565508034
Guangdong,2024,observed,observed,TRUE,TRUE,630,384,14,27404,630,630,384,384,14,14,27404,27404,630,384,14,27404,1.11037677746923,1.87043329830598,-0.643219998470703,2.70887934162865,1.122935223655,1.85396224761799,-0.526491451710814,2.59897411603526,1.13911879543535,1.89164544496372,-0.580363697284295,2.7280185528553
Guangxi,2002,observed,observed,TRUE,TRUE,14,9,9,5,14,14,9,9,9,9,5,5,14,9,9,5,-0.715917688658749,-0.476915237288597,-0.905072538550533,-1.49195791887047,-0.618744647833561,-0.395222956527764,-0.7707270660549,-1.31525220902864,-0.662867110965048,-0.428213987361657,-0.836541167844396,-1.44637494906513
Guangxi,2003,observed,observed,TRUE,TRUE,11,5,11,9,11,11,5,5,11,11,9,9,11,5,11,9,-0.824903505574102,-0.805372655276413,-0.787327850282387,-1.23730427120261,-0.722681010298509,-0.709944674895415,-0.66090400966539,-1.07797284073512,-0.770402292022338,-0.752824937837007,-0.721348332964026,-1.19332431507347
Guangxi,2004,observed,observed,TRUE,TRUE,12,7,10,16,12,12,7,7,10,10,16,16,12,7,10,16,-0.785809748068945,-0.620395030187304,-0.843520478513421,-0.9727787395889,-0.685398517354234,-0.532702594676143,-0.713316107991538,-0.831495118489132,-0.731828884853294,-0.570013530913398,-0.776323111363968,-0.93046393944228
Guangxi,2005,observed,observed,TRUE,TRUE,30,3,30,34,30,30,3,3,30,30,34,34,30,3,30,34,-0.361361902140109,-1.06608397494656,-0.17440420033536,-0.61278458239249,-0.280615891407685,-0.959753356419943,-0.089216661720651,-0.49606231793357,-0.313030574640283,-1.01048314448146,-0.121708435478118,-0.572735901591211
Guangxi,2006,observed,observed,TRUE,TRUE,10,4,10,56,10,10,4,4,10,10,56,56,10,4,10,56,-0.867400839448614,-0.922604182047855,-0.843520478513421,-0.369657780022064,-0.763209387498323,-0.822273718271565,-0.713316107991538,-0.269523351733804,-0.81233397287763,-0.868683600929724,-0.776323111363968,-0.331139552810679
Guangxi,2007,observed,observed,TRUE,TRUE,14,7,14,92,14,14,7,7,14,14,92,92,14,7,14,92,-0.715917688658749,-0.620395030187304,-0.643219998470703,-0.125611210142381,-0.618744647833561,-0.532702594676143,-0.526491451710814,-0.0421273710927679,-0.662867110965048,-0.570013530913398,-0.580363697284295,-0.0886292263452652
Guangxi,2008,observed,observed,TRUE,TRUE,16,9,16,167,16,16,9,9,16,16,167,167,16,9,16,167,-0.654786603748626,-0.476915237288597,-0.562388661195343,0.169192175824381,-0.560445845485463,-0.395222956527764,-0.451098288399574,0.232562435370234,-0.602549700222103,-0.428213987361657,-0.501284198880807,0.204318408235936
